Id,Probability
1,0.15817387402057648
2,0.16339802742004395
3,0.02216709591448307
4,0.20152583718299866
5,0.19638597965240479
6,0.11038029938936234
7,0.20889341831207275
8,0.03749919310212135
9,0.021290341392159462
10,0.9197853803634644
11,0.0166928730905056
12,0.04464199021458626
13,0.026531625539064407
14,0.16111744940280914
15,0.13951393961906433
16,0.026755953207612038
17,0.11429399996995926
18,0.056585412472486496
19,0.29320022463798523
20,0.22531536221504211
21,0.02205873653292656
22,0.045929547399282455
23,0.018514273688197136
24,0.34362420439720154
25,0.15442675352096558
26,0.05904003232717514
27,0.13770508766174316
28,0.05019103363156319
29,0.147964745759964
30,0.04006871208548546
31,0.16041260957717896
32,0.02776426263153553
33,0.03270372003316879
34,0.2093154937028885
35,0.38898879289627075
36,0.1360667496919632
37,0.08353306353092194
38,0.049278680235147476
39,0.02643667906522751
40,0.08877824246883392
41,0.35796618461608887
42,0.42017772793769836
43,0.18103420734405518
44,0.017114948481321335
45,0.13825026154518127
46,0.027538523077964783
47,0.030022582039237022
48,0.07363107800483704
49,0.029783807694911957
50,0.13325440883636475
51,0.03305581584572792
52,0.05436405539512634
53,0.021739467978477478
54,0.1257355809211731
55,0.04239121451973915
56,0.15048201382160187
57,0.020296884700655937
58,0.2889999747276306
59,0.22499221563339233
60,0.18249402940273285
61,0.07132992148399353
62,0.0200223196297884
63,0.027935286983847618
64,0.02241377905011177
65,0.03690982237458229
66,0.05304499715566635
67,0.026545658707618713
68,0.1485399752855301
69,0.018319010734558105
70,0.925004243850708
71,0.07543094456195831
72,0.21455071866512299
73,0.0362473726272583
74,0.30787259340286255
75,0.04285525158047676
76,0.1166863888502121
77,0.13194188475608826
78,0.07740011811256409
79,0.0550084188580513
80,0.04033111408352852
81,0.050915855914354324
82,0.04591510817408562
83,0.04543944075703621
84,0.024675054475665092
85,0.0854862630367279
86,0.02917429246008396
87,0.25770142674446106
88,0.023914221674203873
89,0.1288604438304901
90,0.08085070550441742
91,0.1310480535030365
92,0.03945985063910484
93,0.02217947691679001
94,0.05598434805870056
95,0.014306087046861649
96,0.2349596470594406
97,0.15070083737373352
98,0.17361395061016083
99,0.03703011944890022
100,0.036410149186849594
101,0.15817387402057648
102,0.17906688153743744
103,0.027091553434729576
104,0.14672647416591644
105,0.16317901015281677
106,0.1001449003815651
107,0.4799370765686035
108,0.047351736575365067
109,0.02326469123363495
110,0.05259131267666817
111,0.06796462088823318
112,0.05713507905602455
113,0.031472522765398026
114,0.394006609916687
115,0.2240283191204071
116,0.020069651305675507
117,0.021290341392159462
118,0.2306443750858307
119,0.021886881440877914
120,0.02269134297966957
121,0.03697877377271652
122,0.14696481823921204
123,0.05500096455216408
124,0.7989229559898376
125,0.023914221674203873
126,0.04671909660100937
127,0.016717985272407532
128,0.034050725400447845
129,0.028976578265428543
130,0.1335214525461197
131,0.06324703246355057
132,0.16524411737918854
133,0.0186056699603796
134,0.10692848265171051
135,0.320303350687027
136,0.026444250717759132
137,0.31721949577331543
138,0.09348670393228531
139,0.02066396363079548
140,0.021861186251044273
141,0.018376104533672333
142,0.02648600935935974
